fulfillment_id,order_id,fulfillment_date,status,warehouse,product_name,product_department,product_category
545e9a5e-6b71-4352-bce0-3c8857acf98c,91793aff-f92c-40f2-b272-4c8fdcd47adf,2025-11-17,Pending,Prime Warehouse Solutions,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
c472fb20-fc9a-4335-886c-002424056b2f,a5550087-4fce-40d8-92d8-a920370ec55c,2023-09-22,Cancelled,NextGen Logistics,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
0d25e3ef-cebe-4aea-9f84-c47d1e916925,fe1fde29-1166-488b-b939-dc2943cd0bae,2021-11-13,Cancelled,Worldwide Imports,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
0e4531ae-21cc-4c45-8574-0fbb715486c3,ce448630-a1c6-4a55-87b6-e54baa67119a,2024-04-11,Delivered,Supreme Goods Inc.,Apple iPad (10th Generation),Electronics,Tablets
f99915d1-7a11-478e-93d4-83ac260a9f79,77a21f69-ffcc-429d-9ac1-3561d12ed403,2020-10-08,Delivered,Tech Innovations Ltd.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
f1e78283-17af-4845-8ba2-1253e17e4220,e987bfce-4644-434f-b62f-792fd3c735a5,2021-07-03,Cancelled,Elite Retailers,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
5b3e6c9d-8a1a-4941-a782-b1f7a0d4ad21,166dd8ac-6a83-42dc-b3c0-c6357b9a5e27,2024-04-08,Pending,ABC Electronics,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
0eba0f09-5557-46cb-a065-1fdf9a4a61d9,2efd9db1-cd4f-4d79-9495-c3877b9dffe8,2025-08-13,Shipped,Supreme Goods Inc.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
9ba65e8b-c3ce-45e2-9479-afcefb67dc7c,902570ce-16d0-4097-b31a-f9ca0ea34994,2021-04-06,Pending,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
847d80c6-f354-43cb-90b7-b7b5d3972c8a,de843d8b-0cf1-4e63-91b6-c18e10f7a2ff,2023-08-27,Pending,NextGen Logistics,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
d4a6c0ba-6516-4173-98be-65a6496ce2ab,8a299261-aa52-48e5-b434-3048fa44204c,2023-01-02,Cancelled,Worldwide Imports,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
29b5324e-bd1a-493a-91b5-ac96d963cb35,753f2c07-30f1-4ac7-b990-4e7d121e9b73,2020-03-19,Pending,ABC Electronics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
6185cb8c-09e6-4240-a797-4b320562e3af,eda633de-0fc5-4837-8587-7505e5fd244f,2020-11-20,Delivered,Global Logistics Co.,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
c347da19-2a64-47e6-82c8-5584226f852b,00ee8729-1309-4f17-9b52-1c8a2cd5b47f,2025-07-11,Shipped,NextGen Logistics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
528caf62-1a6f-4b15-8214-ce6f7774b409,1a967265-7773-4a13-ba21-a1e2305855bd,2025-02-11,Delivered,Global Logistics Co.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
b57098cb-3728-4917-abff-8df86f05c115,214aed83-29ab-4ceb-8d29-c7e39588b91d,2023-02-09,Cancelled,Prime Warehouse Solutions,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
d78d5d5a-613e-47a1-9ce1-e27ef8b05931,16aafb78-0112-45f0-ab6c-e13f208cad3e,2021-11-18,Delivered,Worldwide Imports,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
66d58972-ed60-453c-ba70-28206946d666,210b69ea-66e0-4111-a3e6-7b9b2a183210,2024-03-04,Shipped,NextGen Logistics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
62663aab-b2e7-4e02-9729-668d8ced8c05,17468316-28cb-42c2-9f54-69d5cc0063ae,2024-06-23,Cancelled,ABC Electronics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
005cf3e1-499b-4006-b84e-317092400fb3,55c3a5b7-2ad1-4153-a9e4-2d54bcfa287c,2024-03-16,Pending,NextGen Logistics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
36786623-86cd-491a-ba2b-07ea67ac6e09,db112f9e-e1d9-4a0d-9322-c2a54a15aea1,2024-07-12,Cancelled,Tech Innovations Ltd.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
5e662f59-f4ca-4813-8a39-a15b9e26813e,4c768086-45b9-46f4-92f6-6081bfb5e314,2023-04-15,Pending,Elite Retailers,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
5c46bd84-0e09-4465-9269-3b193ade8664,218ce032-629a-427a-b072-54b046977bad,2020-06-28,Delivered,Tech Innovations Ltd.,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
46ef2466-a18d-4cd5-8da4-a3f7a3542a69,99d3a5c6-2b10-4d20-9058-bea39f81dcd3,2024-12-11,Pending,Global Logistics Co.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
f7388528-9405-49b8-8a30-cc402740c546,b3a0865a-caba-4f2c-83d1-24c5a69ae035,2025-03-01,Cancelled,Global Logistics Co.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
a69566aa-6786-444b-ab01-d170c7ff9602,84cb738f-44aa-4438-91a9-dd0db6fbfd91,2024-12-14,Pending,ABC Electronics,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
fee71b0a-e44c-4898-8f18-3cb0bb225ce7,b905c088-e51a-41b0-84ef-2719ede985f8,2025-09-22,Pending,Tech Innovations Ltd.,Apple AirPods Max,Electronics,Headphones
8d6dc454-6b0e-4f2f-80a9-37c8641a347e,d9ccc565-6298-4299-baa7-c3a6976766c1,2020-07-10,Delivered,Dynamic Distributors,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
f4c454af-78a4-4af0-8ea6-7d332faf25e2,cf83dedb-8465-4923-bc67-0217d345dda4,2021-01-09,Shipped,Dynamic Distributors,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
2b55df3f-2a86-45b1-ba4d-1c20b392b2dc,a9ab865e-cb6e-4147-bf4e-34018f346e47,2023-11-14,Shipped,NextGen Logistics,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
9b6e83c2-7a0c-4cbf-af90-c36ccfe5ec61,1224a913-78ec-4f45-bad2-c6b2e2e3db86,2020-11-26,Shipped,Tech Innovations Ltd.,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
166dc5f6-0b88-47bf-93a3-8acbb2957200,6ecdaf3a-e513-4515-bf32-52c43f4d35b5,2025-07-30,Shipped,Worldwide Imports,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
5ea73779-c0d6-41fd-8559-26737cc304be,61c67a6c-bd72-4402-ade4-e6856efdb53e,2023-01-25,Delivered,Elite Retailers,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
7ed8e35a-840b-42ae-88c6-112f0cad9716,adf31e05-5ec2-4c8e-b6ba-70f5bced9c06,2023-02-20,Cancelled,Prime Warehouse Solutions,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
4ee040c2-88ca-4b3f-9645-278a7bf2a99f,1bfc39f1-91e7-486e-a3a6-5ed50b15ed61,2020-07-20,Delivered,Elite Retailers,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
a5f6f46f-c3a6-460d-8946-b4e0216da823,a76ba93a-f1e8-48e0-a803-f20bfc4c138a,2020-10-05,Shipped,Tech Innovations Ltd.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
3c57606d-1946-41d2-9934-da8186eb29eb,0b489596-ecf6-4828-9f73-7491bc786a6d,2024-08-30,Pending,Dynamic Distributors,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
20a80fef-bd22-4a63-996f-d3677c326e9e,8121453c-5768-49fb-8156-05270010b38c,2022-02-26,Delivered,Prime Warehouse Solutions,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
6e0841c1-3492-471a-b987-fa61008b5714,eac3d824-a2f9-4d54-afa2-060c5c59591f,2023-11-21,Shipped,Dynamic Distributors,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
3f1d6352-6bcd-4ffe-acde-c2e0408d368f,65389ecd-f294-424d-a62b-70552db59972,2020-06-16,Pending,ABC Electronics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
2249c203-a8d7-4e7e-a365-b4761a6c6ee5,c65c74c8-be53-4ba4-b860-a66e984feb72,2021-04-10,Shipped,Supreme Goods Inc.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
6eb674d4-bc81-48e7-bedd-83230a18b69c,1e719a00-a463-45fe-8bdb-01779de8b952,2021-12-03,Pending,NextGen Logistics,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
49f4a6b4-4eab-4102-a861-da590e8bb941,e00a012a-888c-4799-92da-9f52f11406ea,2020-08-23,Cancelled,Worldwide Imports,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
8a0fca67-f74c-49ec-abdd-81a87ac79dca,9b5a259d-830f-4fc5-b684-59e28749b7c3,2025-06-26,Pending,NextGen Logistics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
d740d38d-5ba3-4d33-82de-9a0f70725634,cee96a8c-2c6b-4a51-86c5-cb4831597920,2022-01-30,Shipped,Express Shipping Corp.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
c205e0dd-d303-4464-ba3d-948f19c7d754,b742ab5f-8209-453a-9178-b506a2220947,2023-04-18,Shipped,Global Logistics Co.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
0911c831-a95e-4f61-9862-e2594e0b1e44,e08e762c-0127-4ab8-a0b0-01fc408be8da,2022-04-08,Shipped,Dynamic Distributors,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
c76a2598-eb69-4fc7-aa81-5e7634af9b71,5f129d6a-9fe9-4890-8529-d351cf3ccd1b,2023-07-01,Cancelled,Worldwide Imports,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
60eee006-e45c-4144-b459-76f60d63b8b1,24f77852-4589-4d69-97a1-00cd17d9e9af,2025-10-04,Delivered,Tech Innovations Ltd.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
41b1d14b-191e-4a38-b2c7-4ddd94e876da,12de0fd0-1082-4c80-a139-718840d9d6b5,2025-12-21,Cancelled,Worldwide Imports,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
3a266d62-d073-4247-901b-681f29d2d647,1efb4569-a851-40e1-a3a0-d1de8d3b3274,2022-05-10,Cancelled,Elite Retailers,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
cd6a8e0a-6ec8-4de4-bd40-b890ce0e88b7,3d312c3c-d66a-4563-a2c5-88402a147b2a,2024-09-15,Cancelled,Global Logistics Co.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
18856625-e587-4562-b850-de296aa97075,f276a8b5-d16a-400e-b05a-d862e6d97b04,2024-04-21,Shipped,Supreme Goods Inc.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
274411c0-be34-4933-826c-d58d50b03951,aaab1ff5-4e96-4c2e-adad-c74558922196,2025-01-09,Shipped,NextGen Logistics,Apple iPad (10th Generation),Electronics,Tablets
6bb45629-43ba-4009-9ff8-e35a9abc3cbb,2b359115-84e3-4cbc-8e9b-588478a40ad8,2021-07-22,Cancelled,Global Logistics Co.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
7a284ec8-578c-4ef5-b81b-49089db1f50f,1d4e683a-0efa-4409-9f68-54ea25894dab,2021-02-19,Cancelled,Worldwide Imports,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
1599715d-8899-4f95-bbc6-5df36ebf050f,cd46c5f0-6431-4fee-bd59-dca2d532a27b,2023-02-10,Shipped,NextGen Logistics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
79904677-99f9-4f2e-9f8d-b090e588575b,3a9f49b5-730e-46ff-af11-c5996d23e8b5,2020-04-15,Pending,Worldwide Imports,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
11435eac-fa44-4114-92f5-182ab3ecb492,6381a7d9-6dde-49dd-b994-170e6420c1f8,2021-06-02,Delivered,Dynamic Distributors,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
e274c52f-8909-4e21-9f41-506a8017a8ba,cb646a44-4d78-4497-a6e3-96902845fa13,2024-05-11,Delivered,Tech Innovations Ltd.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
b6645dac-a997-42fa-9d1f-540510f9778c,e3615514-74c7-4894-91cd-06a7bc16b5fc,2023-12-11,Shipped,Elite Retailers,Apple AirPods Max,Electronics,Headphones
196f9ec4-e64d-41a7-b87f-ad04468d1e95,8f8a9632-0a90-4109-97a2-376a876fe327,2024-12-09,Cancelled,Dynamic Distributors,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
4d29e251-2701-47d2-b21c-014c81f0977f,71fbff3c-63ac-4307-baef-65ce737ce684,2023-08-16,Cancelled,NextGen Logistics,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
32080025-2852-4eb7-8ffc-61d3a9df67f6,6ad71a69-d804-4780-91f2-6e9a10376d8d,2025-07-16,Cancelled,ABC Electronics,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
1c86098e-212b-4ed7-b18c-866aa0f57264,eee5acfd-f0f7-43ed-97f1-b679c9297e51,2025-01-23,Delivered,Global Logistics Co.,Apple iPad (10th Generation),Electronics,Tablets
caee9a83-26bf-487d-b390-fa5e64a5e1fe,afb1809f-470e-406a-ae6f-a67e5254c607,2021-06-25,Cancelled,Dynamic Distributors,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
49c65aca-1284-4b61-a080-682c3eb22091,8a5d089b-86a8-49e2-8dee-92ce8a841e06,2023-08-02,Delivered,Worldwide Imports,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
a78c5d1e-85b2-44f6-9b7f-8369bc31c851,7536cc8b-32dd-40d9-a6c6-aae498d47b9e,2021-11-16,Pending,Global Logistics Co.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
5fd1608f-a494-46ef-b264-a133040f5a48,3d7e32b9-2cf2-487a-80d1-d9230b74f599,2025-12-19,Cancelled,Supreme Goods Inc.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
a3ca4166-9991-4065-ae7f-1c385cdf8b50,8997f031-1227-41f1-b485-86a0f5cd911f,2024-03-12,Pending,NextGen Logistics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
835402e4-c042-48e3-9883-432ebee22434,643adfb0-5467-4285-874a-a18fe6a79726,2025-03-01,Cancelled,ABC Electronics,Apple iPad (10th Generation),Electronics,Tablets
a599409a-e7d3-4f0c-862a-163427854a7f,d9438651-88cc-4d70-a926-fc9e6aa70343,2020-09-11,Shipped,Elite Retailers,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
2530c594-e6c0-41e9-a057-e02217261c32,99dfe06a-8a1a-42b0-ba25-2cb9d231466f,2025-06-09,Shipped,Tech Innovations Ltd.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
9ad4eeff-2eac-4ede-a81d-c785ac728842,ff9eb629-3a4b-47a3-bf95-7f7fd7f072df,2023-10-19,Shipped,Worldwide Imports,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
3e91b6af-8581-47b8-b5af-e6f613757129,a8598251-261b-4746-9cbd-3857e107af9a,2024-08-13,Cancelled,ABC Electronics,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
9c54ccd0-1722-49d8-8fcf-b7d7c4268ddf,f1b89e36-6e74-412e-b755-5e2fa1d81e0c,2022-01-14,Shipped,Worldwide Imports,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
a9a45141-4e7a-40ce-b046-539fe840f041,f0ea423b-9c83-495b-8802-d2908eeb5110,2021-04-25,Shipped,Worldwide Imports,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
fb66eb37-0834-42b4-a9f3-05ea5bc0851d,db02975c-1378-40e2-84d1-df9749332bd7,2023-09-10,Cancelled,Supreme Goods Inc.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
b738a9fe-a961-465a-869b-f23ea4868a82,e853c633-7247-4a66-b1ca-3984e7d838f5,2023-12-16,Cancelled,Tech Innovations Ltd.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
6ae202c8-9901-4bd8-a870-789ad90a0990,eff36c0e-1a7c-474f-a12f-16a2154bddad,2022-02-02,Delivered,Tech Innovations Ltd.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
0a1702a6-6c38-46a2-8790-2d6c7e224a06,ee1a7771-d09c-4691-a545-4063bdd57d4d,2020-08-04,Shipped,Worldwide Imports,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
253333fe-0324-4b04-9cae-ecfeedb6e67b,5e35195a-aef6-4551-9cea-ec3995eb207b,2022-02-23,Pending,Tech Innovations Ltd.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
a751c825-08ec-4754-aa9c-e1bf30c3ed68,074f703a-21ff-453b-a455-79734564403d,2022-11-07,Cancelled,Tech Innovations Ltd.,Apple iPad (10th Generation),Electronics,Tablets
661932b8-a402-46a9-82bb-4b3589355f1c,aad60af6-bafe-4bcb-a494-52ef9e78def8,2020-12-17,Pending,Prime Warehouse Solutions,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
5f39f4ca-dc7a-493a-847d-346e250f4998,45b6c623-1cc7-41d2-b58a-954589dc40a6,2020-11-22,Delivered,Supreme Goods Inc.,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
323bcb3c-6291-4ebc-9cc1-02d50dc1b203,1d79db86-1c8d-4fda-b784-87153de354bc,2024-10-02,Shipped,Express Shipping Corp.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
a6747e9e-0e7f-491c-bd22-ab3d9a358773,28f1a525-9b49-4db3-81ca-25b1c9cc7cc9,2021-01-15,Delivered,Supreme Goods Inc.,Apple AirPods Max,Electronics,Headphones
4b12f6e3-a57d-407f-a044-06589c005076,b839170e-0c60-4057-8e2a-a024366b0306,2025-07-31,Shipped,Global Logistics Co.,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
79c1ea47-44d6-45b8-a814-f0d523a9d185,7b831b55-1a89-4416-8d91-abed9de50378,2023-12-05,Cancelled,Supreme Goods Inc.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
68b45d90-0047-4fe4-a5a7-81946ac96064,6b81cd78-afe1-4553-a08c-4cc5c6ee2d8f,2020-08-08,Shipped,Elite Retailers,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
aa98318c-8b53-4f8b-b44d-3c3cde80aa1f,b7152a3d-c1c6-403c-a852-b823f78be7e9,2022-11-23,Shipped,Express Shipping Corp.,Apple AirPods Max,Electronics,Headphones
4d0a1651-3cd7-4f7d-835f-739f84fecc19,7a27c4ab-8fed-48cf-a3d3-265617ab78dc,2025-05-20,Cancelled,Worldwide Imports,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
fe4cf46e-f110-44fa-b6b4-a23cc627564e,dcf955e4-6127-440d-9807-685116558385,2023-10-19,Delivered,Global Logistics Co.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
33818827-4771-42c6-a5ae-242ff5102d38,6e68dcb7-965b-4ee2-9c13-8dc588190369,2022-10-21,Pending,Elite Retailers,Beast Mini Blender Plus,Kitchen & Dining,Blenders
6ec15dfd-c0e5-45d5-ba7e-e8dd20686eab,6a52d46f-4fe6-4081-953f-6ef685f663ae,2023-09-24,Pending,Supreme Goods Inc.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
72e6ce98-3300-49ef-8754-fb645b56ce43,0a31150c-9606-4c9d-af19-5da25be659a2,2021-09-21,Delivered,Express Shipping Corp.,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
f34a7692-1b5c-442b-8339-1a4abfb90158,bcfcc419-69e8-4eac-ae52-95de48e82639,2021-06-22,Delivered,Prime Warehouse Solutions,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
9e16e030-8b14-4023-b24a-53a4ca24d585,332ea211-488c-4d03-8ddf-d74359e93c6c,2024-01-05,Pending,Worldwide Imports,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
8a005d12-093d-46aa-810a-a2fec3712369,18389226-1985-4680-9cee-2cca9c29c234,2022-12-18,Pending,Tech Innovations Ltd.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
f0e92b41-f350-499d-83f9-1b9aeebe8f6c,9a4f59f3-8700-4ceb-a7fb-703a8c7737cb,2020-04-12,Delivered,Tech Innovations Ltd.,Apple iPad (10th Generation),Electronics,Tablets
a3e0eadf-496d-4feb-9d81-711dcbe308ac,f237cd23-f797-4812-ad9e-53abba717d00,2025-07-03,Shipped,Dynamic Distributors,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
b0aff5c3-ef9e-4154-bed2-752c5cdc474d,b53a2b1a-bd0c-4620-b703-44bface3fe34,2023-01-09,Cancelled,Supreme Goods Inc.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
141dfd68-6fea-41f3-87c9-c139ea3e21fe,e4382739-a0b9-4c62-91a2-d5865d0a8f27,2020-05-06,Pending,Supreme Goods Inc.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
9af40a86-d850-4b60-9431-17aac5746611,71688658-09ed-4b33-a95c-8be3e1f45a89,2024-02-10,Shipped,Worldwide Imports,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
40eece2f-fedf-4d91-8307-127a348b4917,2fbd2b69-f557-4a68-93f0-3d8d6e25d53e,2025-01-31,Shipped,Worldwide Imports,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
64609921-2d93-4170-ba04-b1be834140fc,d8a5a430-0583-4170-867b-8a3cff49331d,2025-08-17,Pending,Worldwide Imports,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
0455e975-ef26-4e0e-aae1-27e250644e42,a3615a71-23ff-44a1-848e-040b7eb893f8,2025-08-16,Shipped,Dynamic Distributors,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
318d7b52-db7c-425c-a47f-7d4f1912045b,ed39cb1a-b1c4-4723-bfa6-a6266a1dc580,2025-01-03,Pending,Tech Innovations Ltd.,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
4473de86-6f79-4f79-a9b0-68d6d2c464cd,7efe7e3d-bae3-45da-9f2a-8fae7fe09940,2020-07-09,Pending,Express Shipping Corp.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
8bfa5632-3e23-451a-bfdd-7a6305f050b8,7d99227a-f46e-4a2f-bcc1-ccaf614be5e9,2020-04-05,Shipped,Elite Retailers,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
aa533c6f-1540-4985-857f-1080f248b462,96fcebf5-a561-4294-b0c8-9a5b05a830d3,2024-03-14,Shipped,Worldwide Imports,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
6ad579f1-7041-4f03-9505-1e650b7b379e,226a4484-0be0-48d9-b4c8-601954ee3471,2023-05-20,Shipped,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
0671a8a7-5325-42f0-83cc-967f639ff660,3dd956d4-917a-402e-a602-f49c37025814,2021-11-02,Pending,Dynamic Distributors,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
b4f938a0-fc2e-4e85-ba7f-938f83875a29,fd8da352-bee3-4247-a80a-c34d0bad2ef3,2020-10-15,Delivered,Supreme Goods Inc.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
44518fc6-5de0-4361-addc-e39a3396c44e,2727e3d7-cdc0-40bd-9180-6126832ab7b6,2024-04-12,Shipped,Supreme Goods Inc.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
6968dde0-320a-4754-959c-f5d8ad4077f0,5d3aa522-8fe5-467d-89d9-896dee2dbb13,2024-06-19,Cancelled,Express Shipping Corp.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
27950fd2-95d3-487c-97e9-0113bb9e9006,831e504e-770d-4e31-8082-85e0b595a11a,2022-03-19,Shipped,Express Shipping Corp.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
a7c1de30-12de-40f8-9ed9-40e38645de30,82a24a1a-2df2-43ab-bc13-ccc6858e0d9f,2024-12-05,Pending,Dynamic Distributors,Beast Mini Blender Plus,Kitchen & Dining,Blenders
37ebd3b6-7843-4d25-8190-dff6e75c714b,c94aeff6-8825-4cf7-9223-94378a95896d,2024-10-08,Cancelled,Supreme Goods Inc.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
85227ec2-8644-4dc6-8ec2-031e36e6e1a0,db287578-8cbc-4bbc-8d1b-166d46d190a2,2022-01-05,Cancelled,Prime Warehouse Solutions,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
30df222a-58ce-46b4-812b-126676853d1d,ba6f6d56-003b-47e4-b005-7262fa331bdd,2025-02-13,Cancelled,Elite Retailers,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
