inventory_id,product_name,quantity,warehouse,last_updated,inventory_cost_per_unit,product_department,product_category
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,381,Prime Warehouse Solutions,2024-05-04,432.18,Kitchen & Dining,Stand Mixers
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,54,Prime Warehouse Solutions,2025-01-03,194.57,Pet Supplies,Pet Hair Removers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,483,Supreme Goods Inc.,2024-09-30,275.73,Home & Kitchen,Cordless Vacuums
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,450,NextGen Logistics,2020-06-27,329.27,Beauty & Personal Care,Body Mists
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,196,ABC Electronics,2020-09-10,347.36,Home & Kitchen,Carpet Cleaners
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,107,Worldwide Imports,2023-01-08,437.5,Beauty & Personal Care,Hair Oils
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,149,Tech Innovations Ltd.,2025-09-03,120.93,Kitchen & Dining,Stand Mixers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,76,Elite Retailers,2021-06-19,332.74,Home & Kitchen,Carpet Cleaners
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,151,Elite Retailers,2022-11-17,197.98,Kitchen & Dining,Espresso Machines
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,165,Global Logistics Co.,2021-04-14,178.63,Home & Kitchen,Robot Vacuums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,79,ABC Electronics,2020-01-16,289.98,Home & Kitchen,Robot Vacuums
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,88,NextGen Logistics,2021-04-30,486.17,Home & Kitchen,Carpet Cleaners
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,15,Supreme Goods Inc.,2023-02-01,468.32,Beauty & Personal Care,Hair Oils
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,496,ABC Electronics,2022-05-09,258.44,Electronics,Headphones
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,57,Tech Innovations Ltd.,2021-06-19,327.52,Kitchen & Dining,Stand Mixers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,123,Prime Warehouse Solutions,2023-09-06,429.92,Home & Kitchen,Carpet Cleaners
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,404,Worldwide Imports,2020-03-15,328.74,Kitchen & Dining,Meat Thermometers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,495,Prime Warehouse Solutions,2021-12-16,14.2,Beauty & Personal Care,Acne Treatments
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,418,Dynamic Distributors,2022-06-18,175.99,Kitchen & Dining,Stand Mixers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,120,Tech Innovations Ltd.,2022-09-16,77.54,Home & Kitchen,Cordless Vacuums
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,477,Prime Warehouse Solutions,2025-03-14,457.86,Kitchen & Dining,Mugs
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,199,Elite Retailers,2024-05-06,143.82,Kitchen & Dining,Espresso Machines
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,207,Express Shipping Corp.,2020-06-11,329.11,Beauty & Personal Care,Mascaras
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,253,Tech Innovations Ltd.,2023-02-01,255.36,Beauty & Personal Care,Body Mists
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,412,Dynamic Distributors,2020-02-07,438.37,Home & Kitchen,Carpet Cleaners
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,161,Tech Innovations Ltd.,2025-03-02,135.63,Beauty & Personal Care,Hair Oils
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,352,Prime Warehouse Solutions,2025-09-05,330.82,Health & Household,Teeth Whitening
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,94,Supreme Goods Inc.,2025-10-21,240.58,Beauty & Personal Care,Body Mists
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,33,Worldwide Imports,2023-09-25,263.77,Pet Supplies,Pet Hair Removers
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,463,Dynamic Distributors,2021-07-15,86.98,Beauty & Personal Care,Hair Oils
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,90,Supreme Goods Inc.,2023-09-29,439.88,Beauty & Personal Care,Body Mists
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,191,NextGen Logistics,2020-12-24,280.38,Home & Kitchen,Carpet Cleaners
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,350,Worldwide Imports,2020-10-14,67.74,Beauty & Personal Care,Mascaras
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,244,Prime Warehouse Solutions,2022-11-29,436.39,Kitchen & Dining,Milk Frothers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,287,Tech Innovations Ltd.,2021-09-13,110.13,Home & Kitchen,Robot Vacuums
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,393,Elite Retailers,2021-06-03,492.29,Kitchen & Dining,Milk Frothers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,391,Express Shipping Corp.,2020-07-16,414.76,Home & Kitchen,Robot Vacuums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,26,Express Shipping Corp.,2020-10-27,286.16,Beauty & Personal Care,Hair Oils
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,151,Elite Retailers,2023-11-17,489.22,Kitchen & Dining,Mugs
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,263,NextGen Logistics,2022-10-19,477.45,Health & Household,Water Bottles
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,323,NextGen Logistics,2021-09-13,430.89,Pet Supplies,Pet Hair Removers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,336,ABC Electronics,2023-11-08,199.43,Home & Kitchen,Robot Vacuums
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,102,Supreme Goods Inc.,2022-08-23,384.7,Home & Kitchen,Bed Pillows
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,406,Global Logistics Co.,2023-11-19,292.03,Beauty & Personal Care,Hair Oils
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,153,Tech Innovations Ltd.,2021-10-19,480.06,Kitchen & Dining,Blenders
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,466,Prime Warehouse Solutions,2025-08-27,425.9,Kitchen & Dining,Stand Mixers
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,411,Dynamic Distributors,2021-12-12,416.62,Home & Kitchen,Bed Pillows
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,171,Prime Warehouse Solutions,2022-10-06,187.46,Beauty & Personal Care,Facial Serums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,474,ABC Electronics,2025-05-09,78.04,Home & Kitchen,Robot Vacuums
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,383,Worldwide Imports,2025-11-15,22.14,Pet Supplies,Pet Hair Removers
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,133,Global Logistics Co.,2025-04-05,111.04,Kitchen & Dining,Espresso Machines
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,223,ABC Electronics,2023-03-20,378.15,Kitchen & Dining,Blenders
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,418,Tech Innovations Ltd.,2020-11-02,217.21,Kitchen & Dining,Milk Frothers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,207,Express Shipping Corp.,2021-06-04,56.51,Kitchen & Dining,Milk Frothers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,355,NextGen Logistics,2022-05-31,415.6,Beauty & Personal Care,Acne Treatments
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,1,ABC Electronics,2024-09-03,35.62,Beauty & Personal Care,Facial Serums
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,341,Dynamic Distributors,2025-12-11,307.36,Home & Kitchen,Cordless Vacuums
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,235,Express Shipping Corp.,2021-05-18,439.92,Kitchen & Dining,Meat Thermometers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),11,Tech Innovations Ltd.,2025-05-19,354.78,Electronics,Tablets
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,455,Prime Warehouse Solutions,2021-03-31,168.13,Kitchen & Dining,Milk Frothers
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,210,Elite Retailers,2024-12-02,48.92,Beauty & Personal Care,Body Mists
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,40,Global Logistics Co.,2022-01-12,311.32,Beauty & Personal Care,Acne Treatments
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,493,Global Logistics Co.,2025-10-23,371.74,Beauty & Personal Care,Body Mists
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,413,Elite Retailers,2023-06-06,311.7,Kitchen & Dining,Meat Thermometers
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,205,Express Shipping Corp.,2025-07-24,206.2,Home & Kitchen,Bed Pillows
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,332,Elite Retailers,2020-01-12,165.14,Beauty & Personal Care,Body Mists
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,371,Tech Innovations Ltd.,2021-08-07,127.62,Health & Household,Water Bottles
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,487,Elite Retailers,2021-04-13,451.4,Beauty & Personal Care,Body Mists
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,423,Dynamic Distributors,2025-08-23,497.79,Kitchen & Dining,Espresso Machines
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,362,Express Shipping Corp.,2024-10-01,295.97,Home & Kitchen,Cordless Vacuums
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,102,Supreme Goods Inc.,2020-12-24,116.79,Beauty & Personal Care,Mascaras
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,176,Dynamic Distributors,2021-08-13,141.11,Kitchen & Dining,Stand Mixers
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,491,Worldwide Imports,2025-06-20,147.52,Health & Household,Water Bottles
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,116,Prime Warehouse Solutions,2025-10-09,401.62,Home & Kitchen,Robot Vacuums
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,358,Prime Warehouse Solutions,2020-02-11,91.3,Health & Household,Water Bottles
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,217,Global Logistics Co.,2025-04-23,356.38,Beauty & Personal Care,Body Mists
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,491,Dynamic Distributors,2022-03-06,433.33,Kitchen & Dining,Espresso Machines
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,345,Express Shipping Corp.,2021-04-23,248.86,Health & Household,Water Bottles
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,231,Supreme Goods Inc.,2023-12-17,469.97,Beauty & Personal Care,Acne Treatments
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,186,Tech Innovations Ltd.,2021-02-12,333.57,Kitchen & Dining,Espresso Machines
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,54,Supreme Goods Inc.,2023-04-27,448.02,Home & Kitchen,Robot Vacuums
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,202,Worldwide Imports,2022-01-09,201.74,Kitchen & Dining,Blenders
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,96,Worldwide Imports,2024-10-14,84.55,Electronics,Headphones
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,330,Dynamic Distributors,2023-07-29,496.36,Home & Kitchen,Cordless Vacuums
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,161,Dynamic Distributors,2020-08-17,206.07,Health & Household,Water Bottles
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),272,Express Shipping Corp.,2021-11-01,32.5,Electronics,Tablets
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,281,NextGen Logistics,2021-01-14,274.23,Kitchen & Dining,Milk Frothers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,52,NextGen Logistics,2020-03-09,251.02,Kitchen & Dining,Blenders
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,382,Elite Retailers,2023-08-14,190.16,Beauty & Personal Care,Body Mists
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,343,Tech Innovations Ltd.,2020-12-03,125.49,Health & Household,Teeth Whitening
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,415,NextGen Logistics,2023-08-12,150.96,Electronics,Headphones
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,492,Dynamic Distributors,2024-04-04,402.8,Kitchen & Dining,Blenders
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),265,ABC Electronics,2022-09-14,147.26,Electronics,Tablets
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,446,Prime Warehouse Solutions,2024-11-12,314.27,Kitchen & Dining,Stand Mixers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,315,Dynamic Distributors,2021-08-06,224.34,Kitchen & Dining,Blenders
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,69,Express Shipping Corp.,2023-02-01,44.93,Home & Kitchen,Cordless Vacuums
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,339,Prime Warehouse Solutions,2022-02-21,56.04,Beauty & Personal Care,Acne Treatments
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,254,Supreme Goods Inc.,2021-02-19,136.74,Beauty & Personal Care,Hair Oils
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,391,Global Logistics Co.,2022-06-30,468.95,Kitchen & Dining,Stand Mixers
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,466,Supreme Goods Inc.,2021-09-05,161.99,Beauty & Personal Care,Hair Oils
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,157,Supreme Goods Inc.,2022-04-09,63.75,Kitchen & Dining,Meat Thermometers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,250,Supreme Goods Inc.,2024-07-07,423.97,Kitchen & Dining,Milk Frothers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,136,Tech Innovations Ltd.,2021-11-12,400.12,Kitchen & Dining,Mugs
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,266,Worldwide Imports,2020-02-18,385.55,Pet Supplies,Pet Hair Removers
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,379,Express Shipping Corp.,2022-01-06,358.82,Pet Supplies,Pet Hair Removers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,354,Worldwide Imports,2020-04-16,64.66,Beauty & Personal Care,Facial Serums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,442,Supreme Goods Inc.,2025-11-08,303.22,Kitchen & Dining,Stand Mixers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,352,Tech Innovations Ltd.,2024-05-02,475.14,Kitchen & Dining,Blenders
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,299,Dynamic Distributors,2025-05-09,358.51,Beauty & Personal Care,Acne Treatments
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,396,Elite Retailers,2025-12-17,62.27,Health & Household,Teeth Whitening
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,463,ABC Electronics,2023-05-06,83.4,Health & Household,Teeth Whitening
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,360,ABC Electronics,2024-10-23,239.52,Kitchen & Dining,Stand Mixers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,291,Global Logistics Co.,2022-10-30,305.89,Kitchen & Dining,Mugs
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,366,Elite Retailers,2022-09-04,168.64,Home & Kitchen,Carpet Cleaners
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,440,Dynamic Distributors,2024-05-20,278.04,Home & Kitchen,Cordless Vacuums
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,248,Dynamic Distributors,2024-08-19,414.93,Home & Kitchen,Carpet Cleaners
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,229,Supreme Goods Inc.,2021-11-24,364.1,Health & Household,Water Bottles
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,336,Supreme Goods Inc.,2020-02-19,271.9,Kitchen & Dining,Blenders
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,280,NextGen Logistics,2021-05-30,330.6,Kitchen & Dining,Stand Mixers
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,379,NextGen Logistics,2023-12-29,395.22,Beauty & Personal Care,Body Mists
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,324,ABC Electronics,2022-01-19,12.38,Kitchen & Dining,Meat Thermometers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,361,Worldwide Imports,2025-07-08,440.37,Health & Household,Teeth Whitening
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,498,ABC Electronics,2020-11-26,137.48,Electronics,Headphones
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,457,Tech Innovations Ltd.,2025-08-08,406.11,Home & Kitchen,Bed Pillows
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,438,NextGen Logistics,2025-01-28,17.75,Health & Household,Teeth Whitening
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,255,Supreme Goods Inc.,2023-02-09,272.68,Health & Household,Teeth Whitening
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,426,Elite Retailers,2024-01-23,11.71,Beauty & Personal Care,Hair Oils
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,404,Prime Warehouse Solutions,2020-04-07,449.85,Electronics,Headphones
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,168,Elite Retailers,2025-01-25,405.71,Kitchen & Dining,Milk Frothers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,129,Dynamic Distributors,2021-08-25,25.89,Home & Kitchen,Cordless Vacuums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,395,Dynamic Distributors,2022-11-15,58.19,Beauty & Personal Care,Facial Serums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,108,Prime Warehouse Solutions,2021-03-01,134.82,Kitchen & Dining,Stand Mixers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,70,Worldwide Imports,2024-06-30,81.73,Home & Kitchen,Carpet Cleaners
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,359,Tech Innovations Ltd.,2021-11-05,486.52,Beauty & Personal Care,Mascaras
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,378,Worldwide Imports,2020-12-29,461.65,Home & Kitchen,Bed Pillows
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,488,Prime Warehouse Solutions,2022-10-11,160.46,Kitchen & Dining,Stand Mixers
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,325,Tech Innovations Ltd.,2025-06-30,482.44,Home & Kitchen,Bed Pillows
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,373,Dynamic Distributors,2020-01-08,133.37,Beauty & Personal Care,Facial Serums
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,276,Elite Retailers,2023-09-27,375.46,Kitchen & Dining,Espresso Machines
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,39,Express Shipping Corp.,2023-09-22,388.67,Kitchen & Dining,Stand Mixers
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,489,Express Shipping Corp.,2022-02-07,353.07,Beauty & Personal Care,Hair Oils
